ge	9840
ver	8649
be	4788
vers	3872
ges	3771
sch	3546
ve	3484
bes	2961
g	2718
onge	2672
co	2640
ger	2619
ont	2484
gel	2403
con	2358
gere	2352
onder	2325
gesch	2300
on	2256
over	2256
voor	2240
geb	2025
ged	1962
s	1952
aenge	1950
v	1949
b	1840
verb	1792
geco	1776
onver	1725
verso	1725
gest	1680
besch	1625
re	1616
gev	1602
aen	1584
cont	1568
gecon	1550
uytge	1550
versc	1550
Ma	1512
vert	1488
onts	1472
verl	1456
ong	1431
ca	1424
sc	1420
gec	1395
sche	1360
verw	1344
voo	1341
c	1299
comm	1280
st	1280
bel	1278
affge	1275
gen	1269
gew	1260
verm	1248
com	1233
verst	1225
scha	1200
uyt	1197
gesc	1184
vo	1176
gede	1136
bed	1134
voors	1125
gera	1104
la	1104
verg	1104
ma	1100
gebr	1088
gele	1088
d	1087
ove	1080
aff	1071
aeng	1056
onbe	1056
get	1053
de	1040
o	1037
so	1036
verlo	1025
onde	1024
in	1008
Conin	1000
a	988
vr	988
we	988
verc	976
Neder	975
gecom	975
gepre	975
vercl	975
vertr	975
Ca	968
pa	968
gem	963
gep	963
hoo	963
bele	960
gepr	960
Co	952
voorn	950
verh	944
besc	928
opge	928
uytg	928
commi	925
geste	925
se	924
ho	920
ber	918
onve	912
beh	900
bevre	900
cons	896
schr	896
mo	888
pr	888
pre	882
resol	875
gea	864
pro	864
verr	864
Pa	860
conte	850
gelie	850
gerae	850
onger	850
brie	848
m	841
r	839
va	836
verv	832
Mac	828
bo	828
l	826
despe	825
meeni	825
beho	816
gevo	816
waer	816
p	815
bev	801
lan	801
Coni	800
bedr	800
conti	800
geno	800
vero	800
verse	800
per	792
comp	784
gesl	784
wa	780
geloo	775
gouve	775
t	775
da	772
best	768
gewe	768
h	768
scho	768
vere	768
C	765
sl	760
Mal	756
brief	750
geber	750
vaert	750
ond	747
res	747
me	744
w	740
onv	738
besl	736
go	736
Ga	732
cor	729
cou	729
af	728
ba	728
Water	725
getro	725
schee	725
tegen	725
Go	720
bec	720
beg	720
bese	720
he	720
onb	720
ga	708
pres	704
Amboi	700
Ba	700
Macca	700
gepro	700
ongel	700
verge	700
mis	693
di	692
bevr	688
Neede	675
becla	675
verco	675
affg	672
gall	672
gedi	672
geli	672
gema	672
getr	672
toe	666
le	664
des	657
par	657
Ha	656
ha	656
behoe	650
orang	650
overl	650
schoo	650
verme	650
vol	648
G	644
su	644
gese	640
geso	640
pers	640
schu	640
vaer	640
S	631
ins	630
Holla	625
gerec	625
geson	625
oorlo	625
tinga	625
verd	624
gal	621
vre	621
wae	621
ae	616
do	616
Mar	612
daer	608
geme	608
sa	608
vern	608
Portu	600
cleyn	600
contr	600
toege	600
verbo	600
gro	594
Nede	592
op	592
sp	592
bet	585
man	585
Con	576
Macc	576
beco	576
cle	576
fort	576
